sentence_id,bertscore_my,bertscore_ref,rougeL_my,rougeL_ref,bleu_my,bleu_ref,emotion_my,emotion_ref,novelty_my,novelty_ref,score_my,score_ref,winner
9,80.49375414848328,72.40626215934753,46.15384615384615,19.900497512437813,22.82710671599222,1.1409256029428274,0.9894198637588512,0.21016213056441102,33.33333333333333,41.17647058823529,61.30997278754562,37.75853399161221,1
9,77.73672342300415,72.40626215934753,43.47826086956522,19.900497512437813,6.571088770541615,1.1409256029428274,0.21192423763345847,0.21016213056441102,16.666666666666664,41.17647058823529,43.90861196219254,37.75853399161221,1
10,84.37981009483337,72.80115485191345,57.432432432432435,21.92982456140351,34.021710429047936,3.1754793442704687,0.9999236411055034,0.024695712420164107,20.930232558139537,52.17391304347826,66.08617607805348,37.027009230811444,1
10,87.06221580505371,72.80115485191345,58.307210031347964,21.92982456140351,37.19281822852804,3.1754793442704687,0.28085540926939334,0.024695712420164107,28.30188679245283,52.17391304347826,57.67052059217117,37.027009230811444,1
10,84.58043932914734,72.80115485191345,59.4059405940594,21.92982456140351,33.75969663458462,3.1754793442704687,0.3812549801745453,0.024695712420164107,29.78723404255319,52.17391304347826,58.21614151577761,37.027009230811444,1
10,87.96440362930298,72.80115485191345,65.46546546546546,21.92982456140351,41.52697933198372,3.1754793442704687,0.9999818622649411,0.024695712420164107,35.08771929824561,52.17391304347826,71.89145440021865,37.027009230811444,1
11,81.73530101776123,75.34250617027283,42.285714285714285,33.783783783783775,12.238355018076028,9.107220972172811,0.7298793046361822,0.46255330800400896,44.827586206896555,59.09090909090909,56.4454853705888,49.02929678051839,1
11,77.7854323387146,75.34250617027283,30.303030303030305,33.783783783783775,3.1863358590094926,9.107220972172811,0.9335649727380642,0.46255330800400896,31.25,59.09090909090909,52.407083864230074,49.02929678051839,1
11,78.4489095211029,75.34250617027283,49.66442953020133,33.783783783783775,11.5255441472045,9.107220972172811,0.04915003290902897,0.46255330800400896,27.27272727272727,59.09090909090909,45.06658055792519,49.02929678051839,0
11,78.4572422504425,75.34250617027283,27.67295597484277,33.783783783783775,9.628867718061148,9.107220972172811,0.3485020302995083,0.46255330800400896,56.00000000000001,59.09090909090909,46.65013439356737,49.02929678051839,0
12,73.82981181144714,77.15623378753662,21.666666666666664,37.03703703703704,0.0,12.713423202790352,0.9198915467012301,0.9999987529203075,53.333333333333336,43.47826086956522,50.38880733452495,57.51876194607677,0
12,76.78807973861694,77.15623378753662,46.043165467625904,37.03703703703704,6.875663919607364,12.713423202790352,0.9993358113811269,0.9999987529203075,31.818181818181817,43.47826086956522,57.589824215898595,57.51876194607677,1
